pH,Turbidity,Temperature,TDS,WQI_Class
9.187496940092467,35.65071459308704,25.53641788419858,1016.3010750656923,Avg
5.853970008207678,18.31431931032611,14.610044348785882,1403.7377539063148,Avg
6.283931449676581,2.6467967784409128,6.136846271256315,185.1206664599522,Medium
5.680909155642152,37.74662698925252,33.729865664313216,1503.0457243772323,Not good
6.801321323053058,47.75875802390662,14.650537294326456,709.0922610582496,Avg
7.0547091587579285,12.007579801100709,32.87919939162745,735.1500779469726,Good
6.585396127095583,16.176230686851895,15.087615403455343,281.3788971833104,Medium
8.814950036607717,9.190644474090748,11.8014223855821,336.37143984839446,Avg
6.927013306774358,28.846806167241983,39.08774509365496,412.2301596021098,Medium
6.623738038749523,7.742069732372747,17.657586471425684,690.0020287142736,Medium
7.670784332632994,17.809697173068972,26.048167400510614,1789.3413299124306,Medium
6.063696899899051,34.850650696713146,26.349352248506506,768.1074645486569,Avg
8.708787923016159,28.00579915046742,24.616571876072562,1462.507277798276,Avg
5.798202574719083,19.32312821639676,37.01435102324251,211.35763258524923,Medium
9.44754774640207,21.012480090377096,28.6054374978404,1202.6426585803856,Avg
8.588979077186629,28.105544131161476,19.130655143672556,989.6879009773571,Avg
6.29486272613669,0.29323639435806514,35.18331345834959,1957.0179965612838,Avg
5.52208846849441,3.9254934226804927,11.337201469058755,1700.1051512639779,Avg
8.761845713819337,44.06290338815058,24.048286516364612,936.918056255367,Not good
8.32742937539047,3.893949454564538,38.269263018031474,1561.5283898884106,Avg
8.41602867216395,35.34017981052526,26.888917045814445,426.4255455228662,Avg
8.585081386743783,46.00190820545263,33.59389576662067,1146.5558384139672,Not good
5.796178606936362,13.534180215086556,27.87462539408175,195.50715835898094,Medium
6.933862914177091,18.52457185297571,34.377980223826164,728.773612890782,Medium
5.963476238100519,28.446070292235813,38.057075794583525,490.4312541632321,Avg
8.952413703502375,44.085448481929234,14.552260463645789,1451.8741398841612,Dangerous
7.993192507310232,47.09527936302101,10.93813784398516,1005.6768478680048,Not good
6.823592099410597,36.9781624055634,21.939676261638898,1514.5874337536204,Avg
5.754233401144095,4.330988042734702,29.565184938847555,1054.826103381319,Medium
6.743929286862649,33.45770777674254,12.951693861377564,218.64466219569513,Medium
6.800733288106988,20.515186093633105,5.143550765055847,1483.9669169784272,Avg
8.418424713352255,23.53504997455308,17.002729054284686,1674.7970647762209,Avg
8.050229885420853,2.457419517258852,38.9100767413726,1811.8858905299455,Avg
9.048850970305306,9.553106967317909,29.323861121204633,1165.384293348081,Avg
7.388859700647798,39.52568037668239,19.046390537942838,1519.4914500490154,Avg
5.978376983753207,22.697941652392988,11.740163407139413,1516.4864569211227,Avg
8.35297914889198,15.083112081557443,17.463138581416146,353.71203160794147,Avg
8.54314019446759,19.200953698247908,10.944380165543677,370.23034054616295,Avg
7.745108790277985,42.71997566628401,8.7207037459533,188.22673632779592,Avg
8.583868719818245,37.44995087024785,36.735983040039386,673.8315885235878,Not good
7.475182385457563,13.615769859054138,39.91776184314158,973.3417460950758,Medium
7.590931317527977,5.8750920106186655,10.74400538585266,1995.900812870723,Avg
7.210164073434198,12.599911082203585,6.9082895607397905,890.4370170329306,Medium
5.60167650697638,46.037822552736685,16.540588750117433,1466.1730475893733,Not good
5.931565707973218,29.07944189248777,21.158071326649537,1402.1242012314426,Avg
5.625716742746937,26.674010437239144,12.168743647654907,448.7398029886302,Avg
8.045641645055122,29.819679984623075,15.549871912949547,164.08894532640102,Medium
6.757423924305307,18.30141328732576,12.03047574920802,1114.7131654904956,Medium
7.534282764658811,40.355351015975636,32.09911989513579,1415.5959050132283,Avg
9.130265895704373,26.16431246501249,29.940228013654128,1996.590990863199,Not good
6.4971689165955,5.837395138439777,27.22330305163436,749.291551948283,Good
7.141531692142519,6.453256241453148,18.552624997772167,1797.9108960581386,Medium
8.522204554172195,26.842957325130918,36.81643294599826,794.7682889449136,Avg
6.41519266196649,46.82851090354196,38.9336389537257,1394.3528314395,Not good
5.8079196393151715,15.417606083809938,11.07737594188942,1216.5932145082513,Avg
6.6590058116550725,43.47705844296092,12.805442449415732,153.30864694006397,Medium
6.144885149016018,38.204779328943964,23.39708598001294,202.85743259200407,Medium
9.218790609370291,12.390622145345343,8.193769924878584,90.48997496269891,Avg
8.732481518257668,1.8170374158121227,20.27569395880895,773.1264649582795,Medium
8.033615026041694,5.092363257119137,25.362694267219855,1504.3120450937208,Medium
8.98584236075087,36.42469669237201,23.27257498980666,386.87301828190925,Avg
8.714688307596457,9.983486902032334,16.58180040773091,1231.4132883485968,Avg
6.246280235544143,18.56354602526969,23.985603212702237,613.2141710606019,Medium
9.070235993959912,25.08495830032124,38.558033399059674,1604.1356167591907,Not good
7.657368967662602,36.27340842250814,12.210609150198161,1606.8724905558324,Avg
8.72976062065625,5.661561162956269,27.919097543790127,1562.058304184526,Avg
9.084365199693973,20.318320263873073,6.518884295461815,1073.4253519126846,Not good
6.7720138998874555,24.25364545713477,7.324574156850223,604.9050846557108,Medium
5.940207698110707,27.041353198576985,24.313987847825477,1628.4158855633375,Avg
6.411740650167767,40.918032069760834,8.672871311478232,412.89609578152096,Avg
7.208431154505025,8.583909752160846,5.782137594940007,615.0312239558792,Medium
8.772059063689973,40.39157259133111,11.002954917680777,408.69802701321214,Not good
8.942922333025374,34.64392138483261,24.769720984985106,1364.709812755913,Not good
5.527808522124763,27.793540709947965,29.616933408162634,1388.1602548258452,Avg
7.542989210310263,34.976393520128596,12.0867497449483,1322.3944859341684,Avg
7.169644012595116,20.60088694758282,28.389080302286107,860.4228603861022,Medium
6.388431241882921,6.9198792984062285,11.386671588473027,245.33346404279482,Medium
5.979461469334732,33.288262013268366,26.471009932094,1826.7806898042913,Avg
6.850460685614512,26.23361533428111,19.41858879635296,1040.0753798238643,Medium
9.271638815650077,31.968740027138775,27.882982826676585,843.5957800766284,Not good
6.792811728083021,16.8999390514245,39.826846336773656,1198.208541834172,Avg
7.575162486973465,45.3433288669918,37.82359378313967,425.94134984725633,Avg
8.31207583558071,29.368493428778848,5.149861524263627,308.47011925450505,Avg
6.954518409517176,4.270124214543691,35.9903567526807,840.77418184299,Good
9.387128330883844,22.490199535221432,7.3271778311168285,493.08035349482554,Not good
9.349789179768445,37.817802737181715,38.356630515594574,526.3660743474709,Not good
6.507129183301457,39.706728086613616,14.863898768488964,1790.3974011681323,Avg
7.488994023569542,24.72985263818794,18.37121906439448,1084.9803955123584,Medium
6.703513239267078,44.73737854156505,8.207337181150475,992.7646754305347,Avg
6.6393619775098704,13.383421859714877,8.929546541511836,1394.4852077707649,Medium
5.647547789418131,20.52993486191333,30.435919783026186,1905.5188216696422,Avg
7.938257335919587,44.9298455284485,38.05162825119021,268.78720071759994,Avg
7.510716092915446,44.81283582357894,26.37619732340083,1675.3924058630516,Avg
5.705915004999957,34.28563844123404,30.054750543438388,1188.8374007422995,Avg
6.614585856946446,42.94902735611101,31.668941060900373,335.02243993308264,Medium
9.133063543866616,4.438663347811634,14.19849960935296,629.4411714435337,Avg
6.458247562667889,43.249748810388816,6.583037082207523,990.604762106242,Avg
6.079579488364892,16.030995327511338,5.0655460371709005,1397.7954319259748,Avg
7.4578110411102525,8.916575621410816,17.272724903390653,523.0836830592318,Good
9.442601816442403,11.968491817102317,13.451247986972563,1093.0136901618002,Avg
6.468221086046002,20.898425400694354,7.1811203767214975,1385.1096734609305,Avg
8.188542189623515,12.559600230223362,11.283490237278336,925.044464152637,Avg
8.54647846131487,16.02837930082495,9.357461439378174,1732.9006241843429,Not good
6.450550175969599,6.748924303582104,37.020743321607966,1745.4452505387885,Medium
8.412865394447438,14.808838277949926,9.909352471070912,967.8478743988692,Avg
6.9711325308770125,28.61419072710006,23.81769623956877,1947.2051352973542,Medium
8.029223322374317,22.092685404553198,25.75870842892576,197.39093019062224,Medium
8.03411884304358,17.33593806179556,24.02213101980218,56.55663772972641,Medium
7.643098736299034,37.3226064428557,8.466975197559579,792.3031144176422,Avg
5.861159080217633,44.6754985696659,16.157942661269292,1222.139269676393,Not good
8.841209982356952,37.83946114511985,6.7944616362103645,1276.9403070268386,Not good
6.783120259886943,16.600035105883958,18.848446993371063,979.0691857729657,Medium
6.246074041599417,37.22210839187768,11.60096259450572,293.52246081926,Medium
5.663100566219056,7.59900912370256,24.657138664953294,382.47016748639373,Medium
7.863571772752968,6.5158994045645455,29.24829378471852,1711.688568511418,Medium
8.21025744736913,17.281351851807948,23.624195107164727,1742.4267068915594,Avg
5.566351315711424,40.38511845220285,20.19828438139885,1364.1021488284043,Not good
7.548372233197124,12.317412362115093,18.556669729984236,1345.2250459438205,Medium
6.405983100791752,3.1626704449339793,34.45921188339513,1215.4801496542248,Medium
8.0806911616378,6.585476760317754,12.677882277284453,445.705477118877,Medium
6.197465716019966,42.93724842647901,30.69764188351041,885.0888655068112,Avg
8.263750952409865,31.68916423736438,31.511881365904166,1406.9945703535884,Not good
7.04694138520215,12.660058168498834,19.672000254475705,1097.6419304065105,Medium
9.246919954946938,27.764791266409066,15.405520972897376,86.2316514074434,Avg
6.050083776583973,26.37898112126752,21.468952011609133,1909.4357731041919,Avg
6.864265404201034,32.771798922033064,8.262487406244448,1697.3913025156796,Avg
5.953894084962356,11.659377721080816,6.60755112801815,558.0627775139887,Avg
9.198774473114252,43.22014935971988,8.906111980816213,1252.0949235742773,Not good
9.009357413523924,15.468428104000642,11.550076101177915,1850.316798269966,Not good
6.531766510860622,34.70658269881184,22.646188711831506,237.22147362162016,Medium
8.139936184136715,0.8062323186107445,34.719782265639274,1030.9074875535662,Medium
8.768888800804863,18.63285649470736,13.247481619989044,939.6739004002743,Avg
7.72080324639785,17.585490897940414,37.73067037613723,849.899760302888,Medium
7.6186023134240255,27.174221429150723,38.42177681272512,1679.3977873412036,Avg
6.467409163601807,3.636813088859825,38.56166116958218,792.2599860600418,Medium
5.872411071223597,39.506568686305414,34.314695713671334,174.1434998199648,Avg
9.088863031813307,10.889040088378426,17.733876427920222,178.38359722038987,Medium
9.101672228653321,33.85189074410051,7.5439368850918065,133.35198272298754,Not good
8.032405829093072,40.16060616220466,24.90865561182732,847.8335726543726,Avg
6.856119164194803,28.093847812075655,24.553850537803182,1450.892241511802,Medium
6.896838298450644,37.044160336099274,34.749151848835844,447.25880076450517,Medium
8.403822715480958,33.09301561075028,39.85968678311368,1310.6136148415214,Not good
9.08844103981031,17.77648985760038,22.785505729605166,1389.8225206022232,Avg
9.04834569706047,40.44292695167827,17.082141086392447,547.644141830416,Not good
8.619502183430495,14.7350684942764,11.506559904469345,1221.0874293182271,Not good
8.06812658461715,28.56064588757586,5.167993868607976,1385.4932630523524,Not good
5.836559859980195,37.26988695707698,22.81897923711077,959.8965644641452,Avg
6.146514856378455,18.94779549062538,24.44315333459085,706.5973646961854,Medium
9.094216754108317,15.138380380871252,33.872846793608915,1257.3455255699382,Not good
7.92571623863836,22.967300508641138,22.66019387624802,1956.801820289711,Avg
5.536788206466518,40.89817471745768,37.076392203311975,882.3407482695072,Not good
5.905886171464129,46.49608815728324,26.982921680000242,813.883437755986,Avg
8.154007076432222,27.254170642994506,34.41176833773791,955.320459730921,Avg
5.520246335384875,33.073310266182595,10.190560718271149,198.62586721784402,Avg
6.143232205669994,45.16368111194571,34.93676456058101,1128.6683953592105,Avg
7.694935157466345,4.92734257064712,28.630034905534693,690.959905073664,Medium
8.267580790770772,11.603928893308252,10.958156135341568,286.77313854596184,Avg
8.107845038010403,35.445000312579126,11.64172453511038,959.2006451788781,Avg
6.39707723784224,41.18722309561498,37.42752166654775,56.59877381925598,Avg
8.348716885390143,42.851451416528896,6.127537615763051,833.4812280673799,Not good
6.4489963499872,20.75535884274663,21.188723015349712,256.1837724565785,Medium
6.801598792637071,4.466995114593342,15.971635147693554,97.37077162957156,Good
8.485965620472097,21.889073864980997,28.277710399944983,1657.726340176779,Avg
8.09853159618886,11.53672951035269,34.387028564914715,1836.6851664011378,Avg
8.896893641976712,14.55982274983121,17.613234254479934,454.965564300258,Avg
8.130451569201373,38.61337784187529,19.9415730562993,1101.6316144768095,Avg
7.7732344133418865,3.7763543012943437,39.3671224575495,592.0184064054206,Medium
5.87469907131237,41.379060874035105,32.4370778387721,1012.4760054107552,Avg
6.9708632122377345,21.383454291208455,36.4021445826127,901.4310757436125,Medium
6.560809470726902,29.803196555029754,20.356677722807042,574.649557406947,Medium
6.475958573516334,4.48261156178395,13.192667139444033,1415.7674802888305,Medium
9.392042219009783,16.867953917863982,19.415221288525807,296.6573706744957,Avg
7.072390898667042,4.485045950742289,30.063217124102973,153.4919252341659,Good
9.068186220708453,48.07718614405548,8.830064169259277,1546.9670944226943,Dangerous
8.024554503989052,40.36308246631252,14.46641869657781,1348.5635608803257,Not good
8.679245214166594,22.981637717823013,6.632256516155664,1022.125942085476,Not good
7.510548372420768,11.180127416183556,20.132170841834604,962.190052421456,Medium
7.807615538505436,46.67275526249261,33.960600759286464,1019.9521900082811,Avg
7.470070775275456,17.22982978634859,5.863229090430378,902.1969483924121,Medium
6.280971951192178,8.049221584368738,28.63632343825081,816.1399768707993,Medium
8.389808461046021,28.158219422697744,37.637355607980886,1024.3966756279347,Avg
6.623089449763423,47.188706017240804,13.29247515289138,1080.604583761533,Avg
5.597263865725815,0.19151452501612876,29.277219425467685,1399.2095124630607,Medium
8.081889183628672,11.906242162699938,39.12856653850701,1436.853963431344,Avg
6.208442717628196,46.92238202052038,38.679732105336214,786.376706273282,Avg
9.261834337411656,8.554298342858102,13.222521756020015,856.4040193498031,Avg
9.31571430801035,5.662172581990993,8.511586862422405,778.7094809856349,Avg
9.159457560881794,28.509360789990225,10.189888826357059,1096.2447585701352,Not good
6.980634801021777,43.09219116474149,29.571248396874974,934.0393989326808,Medium
5.56182646611547,23.855490884696305,30.401560640864645,1784.7131031155775,Avg
9.213274250350901,49.72821283422624,28.598279656986964,1407.9044704871217,Not good
7.212736593269257,33.958584976899644,16.762743570978333,1802.3799483211687,Avg
9.366619276174678,3.7037453605223867,10.942192891534274,1432.81713354088,Not good
9.35447990835701,49.64160658409877,25.32663821832886,1943.4346896214374,Dangerous
8.91203782186944,20.39471183900952,21.92881560152533,1289.6867175977748,Avg
6.677795568278343,14.370126692274127,30.50919514928062,1928.9227694179567,Medium
7.040390914407701,27.893959178894278,20.44760275399675,358.4312862983809,Good
8.904546686067427,15.215379591043215,16.852389314026393,152.3314776173375,Avg
6.76768802062511,4.322875356007616,15.271750207565503,1179.2941111475254,Medium
6.17797098674437,0.07141715395883597,12.401461201741128,1967.811751309561,Avg
7.727205049833401,22.479167646013114,14.301123166533149,864.3302322396737,Avg
9.244619096643124,41.84317111132961,8.319065359543547,463.48455627627123,Not good
8.284119186699892,28.615759281503827,17.139995382511135,1067.0058259273524,Avg
7.78024468035746,49.96036494717204,6.279943432703536,1315.1573179288328,Not good
5.888705975083074,14.34233228236,11.524484650821439,664.5984562559835,Avg
7.960028906796679,14.022753238002766,31.136965561680018,1443.800249073556,Avg
9.460215400417052,7.98747301169721,16.391414603681795,1951.4732887391654,Not good
6.060336060946096,8.20317941326676,28.388295594207033,1799.078087335703,Avg
7.573318609454947,14.25932980050239,30.090946145904706,618.5914783487808,Medium
9.009492287711822,39.64200226367636,25.341486995623974,687.1111821319668,Avg
8.463074471016817,45.28783953182239,38.55442094778895,774.5053876766978,Not good
8.288062963981073,48.75435848538407,5.750395331808964,819.3779178676084,Not good
8.309936335948438,11.614482704822631,30.852842770584974,245.6230234268949,Medium
6.937964604879021,44.064877280704586,38.557532537914284,1535.827535834114,Avg
6.6743673770579734,16.412754463866854,35.179510527352875,762.4115640408659,Medium
8.737444621914054,5.64202722584422,10.876244213175466,1765.6489545756317,Not good
8.740453578716723,43.50124627600828,16.438710718810622,1857.534215084212,Not good
8.968289274320416,31.80528173218093,11.035814395676288,97.64105314999182,Avg
9.152962210225885,8.236544804053086,26.045792733514645,1977.5809863600023,Avg
7.545369595443751,21.49156287565013,29.92657936928223,1434.54432642536,Medium
7.506065178748798,14.362884743853382,16.097581927707036,1064.7648406862766,Medium
8.6931807158671,36.83972843550985,23.88273008945034,809.578836326479,Avg
8.09985572311106,22.670811531213403,29.182219952491824,1061.11035858894,Avg
8.307867509030814,49.46399725531925,19.746893581386693,683.0182117579667,Avg
8.683170677744403,2.737249112979756,34.89054356594107,1264.241236708269,Avg
9.060021367270265,17.750763306812335,32.0042477350736,231.3115390673429,Medium
6.851980627406143,24.09500835549887,7.263294034769974,1261.18907567803,Avg
7.002331810559776,25.15667773741599,26.739385468179016,586.9224577699661,Medium
5.875927759363476,15.796791119281838,13.236394283591236,84.38791665207542,Medium
7.813120563984696,36.4620124548784,24.513139263354635,1127.7762440176114,Avg
5.643769095186968,43.737353674448734,38.49109549215382,1177.973123912758,Not good
7.362392072529841,46.93596509889315,35.76717015932876,881.8095591874952,Avg
7.6705785388303065,40.25466883997631,19.15807410902961,190.95815347311787,Medium
6.646165008513138,42.52900986532997,15.202985042052369,1792.0187579681735,Avg
7.863333042276043,27.527265030999775,13.204201054289065,1242.2900740943833,Avg
5.622000999756198,41.29441132134073,23.638020441478204,275.6409341594907,Avg
5.649392754996858,15.175195457397612,8.998695864031971,1046.314624358588,Avg
8.790402242638633,19.92393810546072,24.2246252844887,1019.6459160995194,Avg
6.940762565645052,15.845650690927215,5.04667738217772,167.7836441462076,Medium
6.008242050607539,23.369366772396273,16.334737076104567,1233.3764220257476,Avg
7.5889730402192175,14.278980811931818,12.697700984070345,1626.2364778970507,Avg
8.579974212394443,48.08057211272234,38.99265764862737,1510.5657057845324,Dangerous
6.363284109987372,15.642231400283407,30.453481184949265,445.7903576201575,Medium
7.991561903276001,4.902226905546991,17.23786831617832,1731.4704326307124,Avg
5.841389859975072,26.34085830252067,8.249578028571719,717.9572230357343,Avg
5.706726884674431,2.8549539222588183,23.08802081417184,1895.6913376692855,Avg
7.6254185262725915,5.527158315429026,12.470675846411481,189.90853024014177,Medium
7.662540486440426,10.969469459812315,23.775034106442522,998.1069426136931,Medium
8.049719605992827,23.217512494107083,34.237682396261235,1214.392535496221,Avg
8.404365334890645,21.662546615451394,26.55273932354849,532.9176920254793,Avg
9.403408317850138,39.98459310013956,27.182594684075077,1554.191368004444,Not good
7.565201393204781,36.973732694205665,23.9360601171984,1272.4465756308982,Avg
6.791825891764984,21.315914699535064,37.45429714209932,85.31340271151333,Medium
8.680744779074814,16.685210378781495,37.61659395472112,1236.31875185766,Not good
6.583329005048297,15.82343920307493,22.945312037574325,1008.3825571159705,Medium
7.255885682822544,38.69975436470045,15.701582050022655,432.25694332183997,Medium
5.813825525369063,2.6036203110634872,21.085545205780537,1991.7090427660828,Avg
5.6014029736618305,0.6410824755302913,11.529526926846549,1799.4662799138491,Avg
9.3505936587117,39.7772195963324,27.272051036133128,620.3900053066737,Avg
8.843920482048823,23.857318799452464,22.503231752378163,1105.0882955573018,Avg
8.283896824374793,6.544056927678799,8.615516723464797,667.179172825067,Avg
7.1358117776570795,11.778296729725064,11.917672339186538,1562.2167156903522,Medium
6.193177280283383,46.625197654869126,21.78711846698344,1864.1462947330874,Avg
6.125748170684345,42.9751487812449,36.06561467516004,749.715783483048,Avg
6.500971592658381,35.48925251119863,24.823675222088408,1620.8892858300735,Avg
7.696906658824481,24.11126151686633,28.85372500729648,1021.8947082907495,Avg
8.358383690800249,26.016181309569287,16.86599924103684,823.3281945575758,Avg
8.140789506870926,48.76222676419793,24.9993987565482,1879.9226115926012,Not good
6.619735587783771,48.28852219421436,20.65829379233236,1045.2891430021114,Avg
9.319461122652775,10.763452289291713,28.069546941810625,961.4504755020565,Avg
8.451587666783073,40.55522831526591,6.770144812765363,1361.247083826569,Not good
7.717416210045602,9.86213330835084,22.26550756836357,559.4066919856546,Good
7.9468829849374085,10.67687389419757,15.359741880038843,683.3460980372157,Medium
7.17840024971116,33.80465170822884,16.416477144726823,1867.4893806653142,Avg
6.49092395800463,20.25005492937742,38.63211010453215,1373.1331986020377,Avg
6.923890714605046,46.57722035532601,11.394318444898397,1661.942438153461,Avg
8.531384441857476,4.4504867448004415,15.893583840250892,578.6679357740878,Avg
5.5575739545190235,25.576282040474652,22.846240150580513,1110.3908703632505,Avg
5.964290562027665,45.92607652215606,35.20594318523683,1944.2227206295215,Not good
5.684010568087011,45.205683023975254,19.583452912222967,671.4726031050243,Avg
5.66291520927588,7.8264606707870605,31.03528483108599,362.9291288182317,Medium
8.92184233604403,18.331885004822823,34.97309343751809,1046.227716038095,Not good
8.314631437520095,30.956070002334812,15.850572453764713,806.2511230135086,Avg
7.396695316349301,7.969744238570109,18.74625642385485,361.1756039340914,Good
5.891336642604006,48.40110860228693,17.47946782909247,1782.6751962715675,Not good
7.466463500467329,45.737466436383016,34.149953301627235,1981.9116255798667,Avg
7.393887083122262,8.347508951723459,6.552140168376041,1158.7352523454956,Medium
6.192807479640061,6.057773063049271,15.7947381090038,1560.6196983282352,Medium
7.235406596951892,4.270424140413265,28.779299515829546,1725.124820615284,Medium
7.094018937589494,45.472183201831555,24.790522484786994,1416.9149117425625,Avg
7.963400392208866,9.681190489773039,20.2701275752793,136.10429576787584,Medium
8.040374603470575,20.814246427217736,23.89818795274845,357.3867518477947,Medium
5.681216039088178,22.44256828260015,11.91546050399114,188.4289227452036,Avg
6.998450458505885,29.950552210678378,20.075081756280362,69.2652329520103,Good
8.003439662856945,3.5867671873712483,22.559604446172216,646.6929970766113,Medium
7.51254503432035,11.337930870025797,36.541619268411054,815.0941229390415,Medium
8.92595936475329,46.5745193459463,14.129230698139171,520.0079780550552,Not good
8.13477452647578,45.420505363428475,35.37399757577264,175.97906376832583,Avg
6.151737708325719,39.06453237028461,27.548449028909367,1083.2330271315213,Avg
5.782274989601719,0.9700622809107717,5.711929087366034,582.9726739164262,Medium
8.069677112825262,16.350338424805106,30.362096791478777,1602.2724519839464,Avg
5.606045242166488,31.39793676714539,6.244315714216928,65.70261216929833,Avg
7.843102325093853,13.759510588673784,39.90833943848346,1692.92775001084,Avg
9.26092096569983,45.479334752688864,35.54228406919192,1911.769673944616,Dangerous
7.801896711503516,31.694473091622093,15.407031163901598,1446.4633731494607,Avg
7.052679704826088,3.59533586582228,14.00939305688469,1480.6059272620048,Medium
8.073152873769413,45.45027944178515,18.35043787369631,1870.4465076253298,Not good
7.3330115619660665,47.88833290881113,17.465843786005507,457.6890063356808,Medium
7.68246715726374,3.8856209195862745,18.031823643488337,1989.4028580067245,Avg
9.2658592351061,26.618011743065743,16.139679114181817,1558.2883465881566,Not good
7.044410551203097,15.168214110708522,26.7396692396916,1466.8128812391976,Medium
9.344762255295656,19.641953824070118,10.749228230221838,754.1266290408208,Not good
9.121402567824255,8.982560897767094,34.60934523561046,1114.2660965409407,Avg
6.283164539157186,28.903605100620627,33.43408694109604,1325.1396871330267,Avg
5.777445203500662,47.898967662444534,21.676912274934466,1259.668579568571,Avg
5.903112005509707,25.153630013580454,34.84554878474917,1424.7200450312826,Avg
5.572887302606199,4.145729069724058,13.650077451060266,210.64439120290072,Medium
5.877771843023714,31.000066673870418,5.614790949638843,743.5144440218087,Not good
8.232027093665428,17.011149722562852,26.672277376043805,896.3000323611805,Avg
5.7847545938409155,42.79625947956489,21.02682924376504,558.2271308561847,Avg
6.775902521175045,21.733907415823513,24.850759120355473,386.6231770249863,Good
8.879501243877819,9.64198044711228,36.476879315644105,320.9085858300825,Avg
5.593087742943304,9.555281134557248,38.94739507480802,764.447614900341,Avg
8.757873930355743,38.43820903605802,27.205859891446107,1012.2113160970034,Not good
6.6274190990936,13.279379915367995,31.741945644835344,172.8040582859884,Good
5.972659310486625,38.36166970796115,7.93329517205075,1895.5932844515717,Not good
8.286948661456602,10.29436553832997,10.625045471202696,1542.2244795784788,Avg
